NP_001627.2	XP_054326873.1	100.000	0	0	0	100	0.0
NP_001627.2	XP_002831374.3	100.000	0	0	0	100	0.0
NP_001627.2	XP_054532562.1	100.000	0	0	0	100	0.0
NP_001627.2	XP_054962657.1	100.000	0	0	0	100	0.0
NP_001627.2	NP_001627.2	100.000	0	0	0	100	0.0
NP_001627.2	XP_055232300.1	100.000	0	0	0	100	0.0
NP_001627.2	XP_055124369.1	98.993	3	0	0	100	0.0
NP_001627.2	XP_055123896.1	92.905	21	0	0	99	0.0
NP_001627.2	XP_054327921.1	92.905	21	0	0	99	0.0
NP_001627.2	XP_016798998.1	92.905	21	0	0	99	0.0
NP_001627.2	XP_003812675.3	92.905	21	0	0	99	0.0
NP_001627.2	XP_004064821.1	92.905	21	0	0	99	0.0
NP_001627.2	NP_001126815.1	92.230	23	0	0	99	0.0
NP_001627.2	NP_001143.2	92.568	22	0	0	99	0.0
NP_001627.2	XP_003812674.1	27.500	176	6	27	92	1.58e-28
NP_001627.2	XP_003812674.1	22.222	140	3	14	92	2.47e-11
NP_001627.2	XP_003812674.1	33.333	62	1	2	92	1.75e-08
NP_001627.2	NP_660348.2	27.500	176	6	27	92	2.83e-28
NP_001627.2	NP_660348.2	22.222	140	3	14	92	4.41e-11
NP_001627.2	NP_660348.2	33.333	62	1	2	92	1.31e-08
NP_001627.2	XP_054327919.1	27.143	177	6	27	92	3.73e-28
NP_001627.2	XP_054327919.1	22.222	140	3	14	92	1.48e-10
NP_001627.2	XP_054327919.1	32.292	63	1	2	92	3.49e-08
NP_001627.2	XP_024096181.1	27.143	177	6	27	92	3.73e-28
NP_001627.2	XP_024096181.1	22.222	140	3	14	92	1.48e-10
NP_001627.2	XP_024096181.1	32.292	63	1	2	92	3.49e-08
NP_001627.2	XP_016798997.1	27.500	176	6	27	92	4.17e-28
NP_001627.2	XP_016798997.1	22.222	140	3	14	92	4.93e-11
NP_001627.2	XP_016798997.1	33.333	62	1	2	92	1.80e-08
NP_001627.2	XP_055123894.1	27.143	177	6	27	92	2.07e-27
NP_001627.2	XP_055123894.1	21.717	141	3	14	92	1.62e-10
NP_001627.2	XP_055123894.1	32.292	63	1	2	92	6.36e-08
NP_001627.2	XP_004064820.3	27.143	177	6	27	92	2.31e-27
NP_001627.2	XP_004064820.3	21.717	141	3	14	92	2.09e-10
NP_001627.2	XP_004064820.3	32.292	63	1	2	92	6.96e-08
NP_001627.2	XP_003818989.1	28.716	189	7	22	97	3.75e-27
NP_001627.2	XP_009233518.1	28.716	189	7	22	97	4.15e-27
NP_001627.2	XP_055232606.1	28.716	189	7	22	97	4.15e-27
NP_001627.2	XP_009437895.1	28.716	189	7	22	97	4.28e-27
NP_001627.2	XP_054328740.1	28.716	189	7	22	97	5.30e-27
NP_001627.2	NP_001269124.1	26.911	186	10	53	97	3.88e-22
NP_001627.2	XP_055123917.1	26.911	186	10	53	97	9.46e-22
NP_001166944.1	NP_001166944.1	100.000	0	0	0	100	0.0
NP_001166944.1	XP_054962653.1	96.940	19	0	0	100	0.0
NP_001166944.1	XP_055232294.1	96.779	19	1	1	100	0.0
NP_001166944.1	NP_001267097.1	96.779	20	0	0	100	0.0
NP_001166944.1	NP_001128836.1	94.042	37	0	0	100	0.0
NP_001166944.1	XP_054326872.1	93.881	38	0	0	100	0.0
NP_001166944.1	XP_055124351.1	83.584	66	1	43	100	0.0
NP_001166944.1	XP_055124364.1	40.327	181	7	38	53	1.07e-73
NP_001166944.1	XP_054328605.1	40.872	179	7	38	53	7.81e-71
NP_001166944.1	XP_024097333.2	40.872	179	7	38	53	7.81e-71
NP_001166944.1	XP_055232306.1	40.599	180	7	38	53	1.04e-70
NP_001166944.1	NP_001164509.1	40.327	181	7	38	53	5.07e-70
NP_001166944.1	XP_054532335.1	40.054	182	7	38	53	1.45e-69
NP_001166944.1	XP_054962431.1	39.782	183	7	38	53	3.12e-69
NP_001166944.1	XP_054962736.1	41.176	20	0	0	5	0.98
NP_005079.2	NP_005079.2	100.000	0	0	0	100	0.0
NP_005079.2	XP_054533095.1	98.561	10	0	0	100	0.0
NP_005079.2	XP_034807225.1	98.273	12	0	0	100	0.0
NP_005079.2	XP_055232304.1	98.273	12	0	0	100	0.0
NP_005079.2	XP_054328403.1	97.698	16	0	0	100	0.0
NP_005079.2	XP_009232835.3	97.698	16	0	0	100	0.0
NP_005079.2	XP_055124344.1	96.835	22	0	0	100	0.0
NP_005079.2	XP_054400165.1	43.164	163	7	49	53	2.17e-81
NP_005079.2	XP_024208911.1	47.556	100	4	18	31	2.32e-59
NP_005079.2	XP_054327913.1	21.705	96	2	5	18	0.23
NP_005079.2	XP_024096716.1	21.705	96	2	5	18	0.23
NP_005079.2	XP_055124154.1	20.930	97	2	5	18	0.27
NP_005079.2	NP_001365521.1	20.930	97	2	5	18	0.38
NP_005079.2	XP_030861923.1	20.930	97	2	5	18	0.39
NP_005079.2	XP_016799264.1	20.930	97	2	5	18	0.42
NP_005079.2	XP_003823173.1	20.930	97	2	5	18	0.42
NP_005079.2	XP_030861682.1	48.936	21	2	3	6	4.7
NP_005079.2	XP_054327054.1	33.784	47	2	2	11	4.8
NP_005079.2	XP_016798896.2	48.936	21	2	3	6	4.8
NP_005079.2	XP_003807287.1	48.936	21	2	3	6	5.0
NP_005079.2	XP_055124060.1	48.936	21	2	3	6	5.0
NP_005079.2	XP_055232871.1	28.283	59	3	12	13	5.1
NP_005079.2	XP_054327545.1	48.936	21	2	3	6	5.5
NP_005079.2	XP_024096732.1	48.936	21	2	3	6	5.5
NP_005079.2	NP_064522.4	48.936	21	2	3	6	5.7
NP_005079.2	XP_008971319.2	33.333	29	1	3	6	7.6
NP_005079.2	XP_055124014.1	35.849	30	1	4	20	7.9
NP_005079.2	XP_055124014.1	30.612	58	3	10	20	9.5
NP_001164509.1	NP_001164509.1	100.000	0	0	0	100	0.0
NP_001164509.1	XP_055232306.1	98.660	5	0	0	100	0.0
NP_001164509.1	XP_054532335.1	98.391	6	0	0	100	0.0
NP_001164509.1	XP_054328605.1	96.783	12	0	0	100	0.0
NP_001164509.1	XP_024097333.2	96.783	12	0	0	100	0.0
NP_001164509.1	XP_054962431.1	97.587	9	0	0	100	0.0
