XP_054326873.1	XP_054326873.1	100.000	0	0	0	100	0.0
XP_054326873.1	XP_002831374.3	100.000	0	0	0	100	0.0
XP_054326873.1	XP_054532562.1	100.000	0	0	0	100	0.0
XP_054326873.1	XP_054962657.1	100.000	0	0	0	100	0.0
XP_054326873.1	NP_001627.2	100.000	0	0	0	100	0.0
XP_054326873.1	XP_055232300.1	100.000	0	0	0	100	0.0
XP_054326873.1	XP_055124369.1	98.993	3	0	0	100	0.0
XP_054326873.1	XP_055123896.1	92.905	21	0	0	99	0.0
XP_054326873.1	XP_054327921.1	92.905	21	0	0	99	0.0
XP_054326873.1	XP_016798998.1	92.905	21	0	0	99	0.0
XP_054326873.1	XP_003812675.3	92.905	21	0	0	99	0.0
XP_054326873.1	XP_004064821.1	92.905	21	0	0	99	0.0
XP_054326873.1	NP_001126815.1	92.230	23	0	0	99	0.0
XP_054326873.1	NP_001143.2	92.568	22	0	0	99	0.0
XP_054326873.1	XP_003812674.1	27.500	176	6	27	92	1.58e-28
XP_054326873.1	XP_003812674.1	22.222	140	3	14	92	2.47e-11
XP_054326873.1	XP_003812674.1	33.333	62	1	2	92	1.75e-08
XP_054326873.1	NP_660348.2	27.500	176	6	27	92	2.83e-28
XP_054326873.1	NP_660348.2	22.222	140	3	14	92	4.41e-11
XP_054326873.1	NP_660348.2	33.333	62	1	2	92	1.31e-08
XP_054326873.1	XP_054327919.1	27.143	177	6	27	92	3.73e-28
XP_054326873.1	XP_054327919.1	22.222	140	3	14	92	1.48e-10
XP_054326873.1	XP_054327919.1	32.292	63	1	2	92	3.49e-08
XP_054326873.1	XP_024096181.1	27.143	177	6	27	92	3.73e-28
XP_054326873.1	XP_024096181.1	22.222	140	3	14	92	1.48e-10
XP_054326873.1	XP_024096181.1	32.292	63	1	2	92	3.49e-08
XP_054326873.1	XP_016798997.1	27.500	176	6	27	92	4.17e-28
XP_054326873.1	XP_016798997.1	22.222	140	3	14	92	4.93e-11
XP_054326873.1	XP_016798997.1	33.333	62	1	2	92	1.80e-08
XP_054326873.1	XP_055123894.1	27.143	177	6	27	92	2.07e-27
XP_054326873.1	XP_055123894.1	21.717	141	3	14	92	1.62e-10
XP_054326873.1	XP_055123894.1	32.292	63	1	2	92	6.36e-08
XP_054326873.1	XP_004064820.3	27.143	177	6	27	92	2.31e-27
XP_054326873.1	XP_004064820.3	21.717	141	3	14	92	2.09e-10
XP_054326873.1	XP_004064820.3	32.292	63	1	2	92	6.96e-08
XP_054326873.1	XP_003818989.1	28.716	189	7	22	97	3.75e-27
XP_054326873.1	XP_009233518.1	28.716	189	7	22	97	4.15e-27
XP_054326873.1	XP_055232606.1	28.716	189	7	22	97	4.15e-27
XP_054326873.1	XP_009437895.1	28.716	189	7	22	97	4.28e-27
XP_054326873.1	XP_054328740.1	28.716	189	7	22	97	5.30e-27
XP_054326873.1	NP_001269124.1	26.911	186	10	53	97	3.88e-22
XP_054326873.1	XP_055123917.1	26.911	186	10	53	97	9.46e-22
XP_054328605.1	XP_054328605.1	100.000	0	0	0	100	0.0
XP_054328605.1	XP_024097333.2	100.000	0	0	0	100	0.0
XP_054328605.1	XP_055232306.1	96.515	13	0	0	100	0.0
XP_054328605.1	NP_001164509.1	96.783	12	0	0	100	0.0
XP_054328605.1	XP_054532335.1	96.247	14	0	0	100	0.0
XP_054328605.1	XP_054962431.1	95.442	17	0	0	100	0.0
