XP_057157203.1	XP_057157203.1	100.000	0	0	0	100	0.0
XP_057157203.1	XP_054184288.1	100.000	0	0	0	100	0.0
XP_057157203.1	XP_054533259.1	99.690	1	0	0	100	0.0
XP_057157203.1	XP_055233244.1	98.452	5	0	0	100	0.0
XP_057157203.1	XP_054401293.1	98.142	6	0	0	100	0.0
XP_057157203.1	XP_054329319.1	97.833	7	0	0	100	0.0
XP_057157203.1	XP_055125548.1	95.975	13	0	0	100	0.0
XP_057157203.1	XP_055125561.1	35.294	22	0	0	11	1.2
XP_057157203.1	XP_055125576.1	35.294	22	0	0	11	1.3
XP_057157203.1	XP_055125575.1	35.294	22	0	0	11	1.3
XP_057157203.1	XP_055125560.1	35.294	22	0	0	11	1.3
XP_057157203.1	XP_055125543.1	35.294	22	0	0	11	1.3
XP_057157203.1	NP_001002761.1	38.889	15	1	7	11	1.6
XP_057157203.1	NP_001002760.1	38.889	15	1	7	11	1.6
XP_057157203.1	NP_004669.2	38.889	15	1	7	11	1.6
XP_057157203.1	XP_055233191.1	31.707	26	1	2	13	2.1
XP_057157203.1	NP_001267097.1	31.707	26	1	2	13	2.7
XP_057157203.1	XP_054963086.1	31.707	26	1	2	13	2.7
XP_057157203.1	NP_001166944.1	31.707	26	1	2	13	3.3
XP_057157203.1	XP_054533235.1	32.653	26	1	7	15	4.6
XP_057157203.1	XP_054533187.1	32.653	26	1	7	15	4.6
XP_057157203.1	XP_054963196.1	32.653	26	1	7	15	4.6
XP_057157203.1	XP_054963149.1	32.653	26	1	7	15	4.6
XP_057157203.1	XP_054963214.1	45.000	11	0	0	6	5.8
XP_057157203.1	XP_055233098.1	42.857	12	0	0	7	6.0
XP_054962943.1	XP_054962943.1	100.000	0	0	0	100	0.0
XP_054962943.1	XP_016799092.1	99.806	1	0	0	100	0.0
XP_054962943.1	XP_055233241.1	97.674	10	1	2	100	0.0
XP_054962943.1	XP_054329313.1	95.543	23	0	0	100	0.0
XP_054962943.1	XP_054401290.1	94.961	25	1	1	100	0.0
XP_054962943.1	XP_055125547.1	95.155	25	0	0	100	0.0
XP_054962943.1	NP_036359.3	85.067	9	2	80	100	0.0
XP_054963015.1	XP_054963015.1	100.000	0	0	0	100	0.0
XP_054963015.1	XP_055233239.1	98.957	6	0	0	100	0.0
XP_054963015.1	XP_055125540.1	96.522	20	0	0	100	0.0
XP_054963015.1	XP_054401286.1	96.696	19	0	0	100	0.0
